Diadema 2016-2017, ACSM, concentracoes em ug/m3
data_matlab,ano,mes,dia,horautc,minuto,segundo,org,so4,no3,nh4,chl,ooa,bboa,hoa55,hoa57
736670.791666667,2016,12,6,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736670.8125,2016,12,6,19,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736670.833333333,2016,12,6,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736670.854166667,2016,12,6,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736670.875,2016,12,6,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736670.895833333,2016,12,6,21,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736670.916666667,2016,12,6,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736670.9375,2016,12,6,22,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736670.958333333,2016,12,6,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736670.979166667,2016,12,6,23,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671,2016,12,7,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.020833333,2016,12,7,0,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.041666667,2016,12,7,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.0625,2016,12,7,1,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.083333333,2016,12,7,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.104166667,2016,12,7,2,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.125,2016,12,7,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.145833333,2016,12,7,3,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.166666667,2016,12,7,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.1875,2016,12,7,4,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.208333333,2016,12,7,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.229166667,2016,12,7,5,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.25,2016,12,7,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.270833333,2016,12,7,6,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.291666667,2016,12,7,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.3125,2016,12,7,7,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.333333333,2016,12,7,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.354166667,2016,12,7,8,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.375,2016,12,7,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.395833333,2016,12,7,9,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.416666667,2016,12,7,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.4375,2016,12,7,10,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.458333333,2016,12,7,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.479166667,2016,12,7,11,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.5,2016,12,7,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.520833333,2016,12,7,12,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.541666667,2016,12,7,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.5625,2016,12,7,13,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.583333333,2016,12,7,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.604166667,2016,12,7,14,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.625,2016,12,7,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.645833333,2016,12,7,15,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.666666667,2016,12,7,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.6875,2016,12,7,16,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.708333333,2016,12,7,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.729166667,2016,12,7,17,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.75,2016,12,7,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.770833333,2016,12,7,18,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.791666667,2016,12,7,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.8125,2016,12,7,19,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.833333333,2016,12,7,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.854166667,2016,12,7,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.875,2016,12,7,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.895833333,2016,12,7,21,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.916666667,2016,12,7,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.9375,2016,12,7,22,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.958333333,2016,12,7,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736671.979166667,2016,12,7,23,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672,2016,12,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.020833333,2016,12,8,0,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.041666667,2016,12,8,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.0625,2016,12,8,1,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.083333333,2016,12,8,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.104166667,2016,12,8,2,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.125,2016,12,8,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.145833333,2016,12,8,3,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.166666667,2016,12,8,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.1875,2016,12,8,4,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.208333333,2016,12,8,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.229166667,2016,12,8,5,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.25,2016,12,8,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.270833333,2016,12,8,6,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.291666667,2016,12,8,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.3125,2016,12,8,7,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.333333333,2016,12,8,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.354166667,2016,12,8,8,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.375,2016,12,8,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.395833333,2016,12,8,9,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.416666667,2016,12,8,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.4375,2016,12,8,10,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.458333333,2016,12,8,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.479166667,2016,12,8,11,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.5,2016,12,8,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.520833333,2016,12,8,12,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.541666667,2016,12,8,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.5625,2016,12,8,13,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.583333333,2016,12,8,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.604166667,2016,12,8,14,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.625,2016,12,8,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.645833333,2016,12,8,15,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.666666667,2016,12,8,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.6875,2016,12,8,16,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.708333333,2016,12,8,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.729166667,2016,12,8,17,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.75,2016,12,8,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.770833333,2016,12,8,18,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.791666667,2016,12,8,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.8125,2016,12,8,19,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.833333333,2016,12,8,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.854166667,2016,12,8,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.875,2016,12,8,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.895833333,2016,12,8,21,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.916666667,2016,12,8,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.9375,2016,12,8,22,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.958333333,2016,12,8,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736672.979166667,2016,12,8,23,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673,2016,12,9,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.020833333,2016,12,9,0,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.041666667,2016,12,9,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.0625,2016,12,9,1,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.083333333,2016,12,9,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.104166667,2016,12,9,2,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.125,2016,12,9,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.145833333,2016,12,9,3,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.166666667,2016,12,9,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.1875,2016,12,9,4,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.208333333,2016,12,9,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.229166667,2016,12,9,5,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.25,2016,12,9,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.270833333,2016,12,9,6,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.291666667,2016,12,9,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.3125,2016,12,9,7,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.333333333,2016,12,9,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.354166667,2016,12,9,8,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.375,2016,12,9,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.395833333,2016,12,9,9,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.416666667,2016,12,9,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.4375,2016,12,9,10,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.458333333,2016,12,9,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.479166667,2016,12,9,11,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.5,2016,12,9,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.520833333,2016,12,9,12,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.541666667,2016,12,9,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.5625,2016,12,9,13,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.583333333,2016,12,9,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.604166667,2016,12,9,14,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.625,2016,12,9,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.645833333,2016,12,9,15,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.666666667,2016,12,9,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.6875,2016,12,9,16,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.708333333,2016,12,9,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.729166667,2016,12,9,17,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.75,2016,12,9,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.770833333,2016,12,9,18,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.791666667,2016,12,9,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.8125,2016,12,9,19,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.833333333,2016,12,9,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.854166667,2016,12,9,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.875,2016,12,9,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.895833333,2016,12,9,21,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.916666667,2016,12,9,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.9375,2016,12,9,22,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.958333333,2016,12,9,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736673.979166667,2016,12,9,23,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674,2016,12,10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.020833333,2016,12,10,0,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.041666667,2016,12,10,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.0625,2016,12,10,1,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.083333333,2016,12,10,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.104166667,2016,12,10,2,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.125,2016,12,10,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.145833333,2016,12,10,3,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.166666667,2016,12,10,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.1875,2016,12,10,4,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.208333333,2016,12,10,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.229166667,2016,12,10,5,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.25,2016,12,10,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.270833333,2016,12,10,6,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.291666667,2016,12,10,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.3125,2016,12,10,7,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.333333333,2016,12,10,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.354166667,2016,12,10,8,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.375,2016,12,10,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.395833333,2016,12,10,9,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.416666667,2016,12,10,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.4375,2016,12,10,10,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.458333333,2016,12,10,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.479166667,2016,12,10,11,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.5,2016,12,10,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.520833333,2016,12,10,12,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.541666667,2016,12,10,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.5625,2016,12,10,13,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.583333333,2016,12,10,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.604166667,2016,12,10,14,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.625,2016,12,10,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.645833333,2016,12,10,15,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.666666667,2016,12,10,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.6875,2016,12,10,16,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.708333333,2016,12,10,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.729166667,2016,12,10,17,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.75,2016,12,10,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.770833333,2016,12,10,18,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.791666667,2016,12,10,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.8125,2016,12,10,19,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.833333333,2016,12,10,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.854166667,2016,12,10,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.875,2016,12,10,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.895833333,2016,12,10,21,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.916666667,2016,12,10,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.9375,2016,12,10,22,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.958333333,2016,12,10,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736674.979166667,2016,12,10,23,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675,2016,12,11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.020833333,2016,12,11,0,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.041666667,2016,12,11,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.0625,2016,12,11,1,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.083333333,2016,12,11,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.104166667,2016,12,11,2,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.125,2016,12,11,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.145833333,2016,12,11,3,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.166666667,2016,12,11,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.1875,2016,12,11,4,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.208333333,2016,12,11,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.229166667,2016,12,11,5,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.25,2016,12,11,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.270833333,2016,12,11,6,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.291666667,2016,12,11,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.3125,2016,12,11,7,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.333333333,2016,12,11,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.354166667,2016,12,11,8,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.375,2016,12,11,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.395833333,2016,12,11,9,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.416666667,2016,12,11,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.4375,2016,12,11,10,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.458333333,2016,12,11,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.479166667,2016,12,11,11,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.5,2016,12,11,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.520833333,2016,12,11,12,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.541666667,2016,12,11,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.5625,2016,12,11,13,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.583333333,2016,12,11,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.604166667,2016,12,11,14,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.625,2016,12,11,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.645833333,2016,12,11,15,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.666666667,2016,12,11,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.6875,2016,12,11,16,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.708333333,2016,12,11,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.729166667,2016,12,11,17,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.75,2016,12,11,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.770833333,2016,12,11,18,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.791666667,2016,12,11,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.8125,2016,12,11,19,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.833333333,2016,12,11,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.854166667,2016,12,11,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.875,2016,12,11,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.895833333,2016,12,11,21,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.916666667,2016,12,11,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.9375,2016,12,11,22,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.958333333,2016,12,11,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736675.979166667,2016,12,11,23,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
