File generated on 03-Jul-2017 10:45:04, Level:3, Processing Version: 1.0, Amount of data removed from level 1: 9.3%, Site: Diadema-2016, Instrument: SMPS_TSI, Model:3082," S/N: 3082001629001 - Sizing quantitative, Concentration qualitative", Data processing details can be found in ftp://ftp.lfa.if.usp.br/LFA_Processed_Data/DataProcessing_GoAmazon_LFA.pdf
Time(UTC), UnixTime(UTC),Number concentration (cm-3),Total volume (um3.cm-3), Mean geometric diameter Dpg (nm),,,,
2/1/2017 18:30,1485973800, NaN, NaN, NaN,,,,
2/1/2017 18:35,1485974100, NaN, NaN, NaN,,,,
2/1/2017 18:40,1485974400, NaN, NaN, NaN,,,,
2/1/2017 18:45,1485974700,4382.78,2.09,42.32,,,,
2/1/2017 18:50,1485975000,5021.67,2.76,44.74,,,,
2/1/2017 18:55,1485975300,5504.5,2.95,43.6,,,,
2/1/2017 19:00,1485975600,6997.21,3.24,41.07,,,,
2/1/2017 19:05,1485975900,7116.43,3.34,38.78,,,,
2/1/2017 19:10,1485976200,6692.34,3.21,41.34,,,,
2/1/2017 19:15,1485976500,5897.95,2.79,41.67,,,,
2/1/2017 19:20,1485976800,7576.6,3.59,41.5,,,,
2/1/2017 19:25,1485977100,10412.29,5.31,40.42,,,,
2/1/2017 19:30,1485977400,15661.05,6.53,36.97,,,,
2/1/2017 19:35,1485977700,12848.21,6.12,39.12,,,,
2/1/2017 19:40,1485978000,13721.57,5.91,39.91,,,,
2/1/2017 19:45,1485978300,14699.53,5.45,39.16,,,,
2/1/2017 19:50,1485978600,12832.19,5.33,40.64,,,,
2/1/2017 19:55,1485978900,13482.45,6.88,43.21,,,,
2/1/2017 20:00,1485979200,16881.78,8.59,42.07,,,,
2/1/2017 20:05,1485979500,15191.79,6.98,42.1,,,,
2/1/2017 20:10,1485979800,12756.45,6.03,43.97,,,,
2/1/2017 20:15,1485980100,12849.91,6.71,45.08,,,,
2/1/2017 20:20,1485980400,15407.17,6.14,43.42,,,,
2/1/2017 20:25,1485980700,16761.16,6.81,44.39,,,,
2/1/2017 20:30,1485981000,20468.21,8.02,44.39,,,,
2/1/2017 20:35,1485981300,20236.24,8.5,47.59,,,,
2/1/2017 20:40,1485981600,20093.21,7.81,48.08,,,,
2/1/2017 20:45,1485981900,16735.66,6.91,47.41,,,,
2/1/2017 20:50,1485982200,16952.45,7.9,47.92,,,,
2/1/2017 20:55,1485982500,14474.79,6.55,48.2,,,,
2/1/2017 21:00,1485982800,9166.26,4.48,45.51,,,,
2/1/2017 21:05,1485983100,9710.47,5.16,45.5,,,,
2/1/2017 21:10,1485983400,11231.9,6.52,46.73,,,,
2/1/2017 21:15,1485983700,12099.78,6.19,46.72,,,,
2/1/2017 21:20,1485984000,13184.34,6.95,46.74,,,,
2/1/2017 21:25,1485984300,14346,8.57,47.77,,,,
2/1/2017 21:30,1485984600,15749.33,9.17,47.79,,,,
2/1/2017 21:35,1485984900,13783.07,7.07,47.52,,,,
2/1/2017 21:40,1485985200,14488.84,7.74,48.27,,,,
2/1/2017 21:45,1485985500,16457.71,9.28,48.1,,,,
2/1/2017 21:50,1485985800,15959.79,7.83,47.15,,,,
2/1/2017 21:55,1485986100,13952.97,7.59,48.6,,,,
2/1/2017 22:00,1485986400,14159.05,8.05,49.06,,,,
2/1/2017 22:05,1485986700,15932.1,9.33,50.49,,,,
2/1/2017 22:10,1485987000,18244.05,10.6,48.64,,,,
2/1/2017 22:15,1485987300,15938.76,9.59,49.59,,,,
2/1/2017 22:20,1485987600,20577.5,10.12,50,,,,
2/1/2017 22:25,1485987900,27678.93,11.24,47.84,,,,
2/1/2017 22:30,1485988200,22603.57,9.53,47.53,,,,
2/1/2017 22:35,1485988500,18182.26,9.74,49.45,,,,
2/1/2017 22:40,1485988800,16433.72,11.52,51.86,,,,
2/1/2017 22:45,1485989100,18610.12,15.16,53.53,,,,
2/1/2017 22:50,1485989400,20042,14.47,52.26,,,,
2/1/2017 22:55,1485989700,17515.31,13.07,51.76,,,,
2/1/2017 23:00,1485990000,15803.9,11.55,53.04,,,,
2/1/2017 23:05,1485990300,16399.02,11.62,53.41,,,,
2/1/2017 23:10,1485990600,16463.24,10.81,53.24,,,,
2/1/2017 23:15,1485990900,17733.03,11.76,53.09,,,,
2/1/2017 23:20,1485991200,17511.1,11.03,52.55,,,,
2/1/2017 23:25,1485991500,17329.6,11.6,53.45,,,,
2/1/2017 23:30,1485991800,15709.45,10.22,52.43,,,,
2/1/2017 23:35,1485992100,14947.17,9.81,52.81,,,,
2/1/2017 23:40,1485992400,14529.84,9.79,53,,,,
2/1/2017 23:45,1485992700,13973.9,9.88,53.82,,,,
2/1/2017 23:50,1485993000,13762.29,10.24,53.86,,,,
2/1/2017 23:55,1485993300,13585.09,9.93,53.58,,,,
2/2/2017 0:00,1485993600,14435.74,10.02,52.59,,,,
2/2/2017 0:05,1485993900,15944.83,10.76,51.94,,,,
2/2/2017 0:10,1485994200,19003.05,15.16,53.24,,,,
2/2/2017 0:15,1485994500,22683.97,17.66,57.14,,,,
2/2/2017 0:20,1485994800,17848.43,13.47,53.26,,,,
2/2/2017 0:25,1485995100,17189.41,13,54.62,,,,
2/2/2017 0:30,1485995400,17894.97,12.83,54.87,,,,
2/2/2017 0:35,1485995700,19678.59,13.81,55.2,,,,
2/2/2017 0:40,1485996000,19992.66,14.1,55.56,,,,
2/2/2017 0:45,1485996300,19275.38,13.76,56.32,,,,
2/2/2017 0:50,1485996600,17880.5,13.6,57.76,,,,
2/2/2017 0:55,1485996900,20199.07,14.02,53.96,,,,
2/2/2017 1:00,1485997200,17314.98,13.52,58.36,,,,
2/2/2017 1:05,1485997500,18914.45,15.47,58.89,,,,
2/2/2017 1:10,1485997800,19175.12,16.4,60.2,,,,
2/2/2017 1:15,1485998100,17818.12,15.17,58.93,,,,
2/2/2017 1:20,1485998400,18277.5,15.98,59.18,,,,
2/2/2017 1:25,1485998700,14226.81,13.28,60.64,,,,
2/2/2017 1:30,1485999000,13645.66,13.12,62.23,,,,
2/2/2017 1:35,1485999300,13885.1,13.43,62.73,,,,
2/2/2017 1:40,1485999600,14233.72,13.71,62.49,,,,
2/2/2017 1:45,1485999900,14143.33,13.88,62.52,,,,
2/2/2017 1:50,1486000200,14257.29,13.88,61.98,,,,
2/2/2017 1:55,1486000500,14101.53,13.52,60.68,,,,
2/2/2017 2:00,1486000800,13405.31,12.71,60.86,,,,
2/2/2017 2:05,1486001100,12599.64,12.33,61.04,,,,
2/2/2017 2:10,1486001400,12100.9,11.47,60.88,,,,
2/2/2017 2:15,1486001700,10943.24,10.84,62.61,,,,
2/2/2017 2:20,1486002000,10363.83,10.19,62.41,,,,
2/2/2017 2:25,1486002300,9973.71,10.1,62.45,,,,
2/2/2017 2:30,1486002600,9673.34,9.6,62.39,,,,
2/2/2017 2:35,1486002900,9833.03,9.4,61.1,,,,
2/2/2017 2:40,1486003200,9018.62,8.74,61.27,,,,
2/2/2017 2:45,1486003500,8681.14,8.38,60.91,,,,
2/2/2017 2:50,1486003800,8604.66,8.43,61.47,,,,
2/2/2017 2:55,1486004100,8711.52,8.62,61.62,,,,
2/2/2017 3:00,1486004400,9239.22,8.31,60.3,,,,
2/2/2017 3:05,1486004700,8785.78,8.21,61.77,,,,
2/2/2017 3:10,1486005000,8727.66,7.76,60.63,,,,
2/2/2017 3:15,1486005300,8183.36,7.36,60.47,,,,
2/2/2017 3:20,1486005600,8492.67,7.98,60.96,,,,
2/2/2017 3:25,1486005900,8613.78,7.72,60.5,,,,
2/2/2017 3:30,1486006200,8750.02,7.64,59.42,,,,
2/2/2017 3:35,1486006500,8826.53,7.4,58.05,,,,
2/2/2017 3:40,1486006800,8873.78,7.17,56.07,,,,
2/2/2017 3:45,1486007100,8387.91,6.6,55.5,,,,
2/2/2017 3:50,1486007400,8038.28,6.64,55.99,,,,
2/2/2017 3:55,1486007700,7594.12,6.03,57.52,,,,
2/2/2017 4:00,1486008000,7717.93,6.09,57.93,,,,
2/2/2017 4:05,1486008300,7641.24,6.09,57.94,,,,
2/2/2017 4:10,1486008600,7552.16,6.17,58.84,,,,
2/2/2017 4:15,1486008900,7551.41,6.22,60.02,,,,
2/2/2017 4:20,1486009200,7949.45,6.28,59.02,,,,
2/2/2017 4:25,1486009500,8197.36,6.47,58.41,,,,
2/2/2017 4:30,1486009800,8475.71,6.55,57.28,,,,
2/2/2017 4:35,1486010100,8484.66,6.53,57.75,,,,
2/2/2017 4:40,1486010400,8855.22,6.83,57.23,,,,
2/2/2017 4:45,1486010700,8967.76,7.14,57.76,,,,
2/2/2017 4:50,1486011000,9367.43,7.26,55.77,,,,
2/2/2017 4:55,1486011300,9578.34,7.12,51.97,,,,
2/2/2017 5:00,1486011600,10027.43,7.02,50.74,,,,
2/2/2017 5:05,1486011900,10551.29,7.1,50.65,,,,
2/2/2017 5:10,1486012200,9485.57,6.84,53.57,,,,
2/2/2017 5:15,1486012500,8817.12,6.43,54.27,,,,
2/2/2017 5:20,1486012800,8273.78,6.09,56.9,,,,
2/2/2017 5:25,1486013100,8286.71,6.03,56.76,,,,
2/2/2017 5:30,1486013400,7819.21,5.97,58.28,,,,
2/2/2017 5:35,1486013700,7787.83,6,57.58,,,,
2/2/2017 5:40,1486014000,8430.02,6.55,56.99,,,,
2/2/2017 5:45,1486014300,8608.69,7.5,59.43,,,,
2/2/2017 5:50,1486014600,8094.03,6.31,58.41,,,,
2/2/2017 5:55,1486014900,8269.21,6.31,57.91,,,,
2/2/2017 6:00,1486015200,8405.47,6.4,57.52,,,,
2/2/2017 6:05,1486015500,8563.28,7,57.62,,,,
2/2/2017 6:10,1486015800,8523.28,6.52,57.03,,,,
2/2/2017 6:15,1486016100,8870.21,7.09,56.92,,,,
2/2/2017 6:20,1486016400,8986.98,6.91,56.75,,,,
2/2/2017 6:25,1486016700,9039.55,7.16,55.63,,,,
2/2/2017 6:30,1486017000,9293.22,6.84,55.05,,,,
2/2/2017 6:35,1486017300,9568.16,7.62,54.87,,,,
2/2/2017 6:40,1486017600,9367.52,7.38,55.14,,,,
2/2/2017 6:45,1486017900,9062.05,7.14,56.05,,,,
2/2/2017 6:50,1486018200,9304.31,7.53,55.46,,,,
2/2/2017 6:55,1486018500,9519.69,7.55,55.57,,,,
2/2/2017 7:00,1486018800,9779.02,8.24,55.9,,,,
2/2/2017 7:05,1486019100,11459.33,11.6,58.86,,,,
2/2/2017 7:10,1486019400,11801.84,11.64,59.47,,,,
2/2/2017 7:15,1486019700,11516.4,11.21,58.91,,,,
2/2/2017 7:20,1486020000,11007.21,10.62,58.25,,,,
2/2/2017 7:25,1486020300,12091.78,11.9,59.11,,,,
2/2/2017 7:30,1486020600,11584.91,11.29,58.55,,,,
2/2/2017 7:35,1486020900,10905.28,9.88,56.87,,,,
2/2/2017 7:40,1486021200,10962.09,9.62,56,,,,
2/2/2017 7:45,1486021500,13018.79,11.29,55.54,,,,
2/2/2017 7:50,1486021800,15975.97,16.88,59.37,,,,
2/2/2017 7:55,1486022100,14512.16,12.72,54.51,,,,
2/2/2017 8:00,1486022400,14487.97,12.6,54.12,,,,
2/2/2017 8:05,1486022700,12639.29,12.48,57.59,,,,
2/2/2017 8:10,1486023000,12454.36,11.74,57.69,,,,
2/2/2017 8:15,1486023300,12193.1,12.26,58.52,,,,
2/2/2017 8:20,1486023600,15956.69,17.17,59.04,,,,
2/2/2017 8:25,1486023900,15306.12,14.79,57.05,,,,
2/2/2017 8:30,1486024200,13247.71,13.12,60.3,,,,
2/2/2017 8:35,1486024500,13025.93,12.62,60.18,,,,
2/2/2017 8:40,1486024800,13546.9,13.74,61.41,,,,
2/2/2017 8:45,1486025100,14786.34,15.22,61.52,,,,
2/2/2017 8:50,1486025400,14612.97,14.95,60.42,,,,
2/2/2017 8:55,1486025700,18480.88,17.76,56.88,,,,
2/2/2017 9:00,1486026000,13162.43,12.52,57.8,,,,
2/2/2017 9:05,1486026300,11436.45,11.29,58.77,,,,
2/2/2017 9:10,1486026600,12947.88,12.16,56.84,,,,
2/2/2017 9:15,1486026900,14884.62,11.41,49.34,,,,
2/2/2017 9:20,1486027200,20212.52,12.41,45.46,,,,
2/2/2017 9:25,1486027500,25023.26,13.38,42.27,,,,
2/2/2017 9:30,1486027800,24324.62,10.57,38.25,,,,
2/2/2017 9:35,1486028100,24193.36,10.47,38.27,,,,
2/2/2017 9:40,1486028400,24344.6,9.67,37.27,,,,
2/2/2017 9:45,1486028700,22800.76,9.64,37.17,,,,
2/2/2017 9:50,1486029000,24058.71,9.97,37.08,,,,
2/2/2017 9:55,1486029300,22589.41,14.31,40.34,,,,
2/2/2017 10:00,1486029600,18699.43,14.28,41.41,,,,
2/2/2017 10:05,1486029900,17336.88,16.62,46.66,,,,
2/2/2017 10:10,1486030200,18329.55,14.47,46.59,,,,
2/2/2017 10:15,1486030500,13490.78,9.84,47.44,,,,
2/2/2017 10:20,1486030800,8210.07,5.71,49,,,,
2/2/2017 10:25,1486031100,6944.72,5.24,51.32,,,,
2/2/2017 10:30,1486031400,7746.9,6.83,50.2,,,,
2/2/2017 10:35,1486031700,9177.97,8.38,46.96,,,,
2/2/2017 10:40,1486032000,10289.64,12.45,53.61,,,,
2/2/2017 10:45,1486032300,10478.02,9.34,49.22,,,,
2/2/2017 10:50,1486032600,10716.02,9.31,49.64,,,,
2/2/2017 10:55,1486032900,12399.12,11.09,50.13,,,,
2/2/2017 11:00,1486033200,11706.91,8.74,49.38,,,,
2/2/2017 11:05,1486033500,13838.67,8.72,46.38,,,,
2/2/2017 11:10,1486033800,12705.74,7.55,47.18,,,,
2/2/2017 11:15,1486034100,13148.48,6.84,43.71,,,,
2/2/2017 11:20,1486034400,12552.43,5.9,40.3,,,,
2/2/2017 11:25,1486034700,12490.95,5.88,39.74,,,,
2/2/2017 11:30,1486035000,11776.45,5.19,38.89,,,,
2/2/2017 11:35,1486035300,10135.86,4.55,39.14,,,,
2/2/2017 11:40,1486035600,9732.26,3.72,37.49,,,,
2/2/2017 11:45,1486035900,13378.26,4.02,33.43,,,,
2/2/2017 11:50,1486036200,15033.9,4.4,33.8,,,,
2/2/2017 11:55,1486036500,16430.1,5.02,33.67,,,,
2/2/2017 12:00,1486036800,16764.33,5.28,33.73,,,,
2/2/2017 12:05,1486037100,16250.76,5.31,34.56,,,,
2/2/2017 12:10,1486037400,12242.29,4.74,38.06,,,,
2/2/2017 12:15,1486037700,9117.17,4.4,41.85,,,,
2/2/2017 12:20,1486038000,9904.91,5.72,44.46,,,,
2/2/2017 12:25,1486038300,8928.98,4.43,42.11,,,,
2/2/2017 12:30,1486038600,8862.38,4.28,41.24,,,,
2/2/2017 12:35,1486038900,9147.66,4.36,39.36,,,,
2/2/2017 12:40,1486039200,11291.38,4.55,37.3,,,,
2/2/2017 12:45,1486039500,11063.07,4.83,38.96,,,,
2/2/2017 12:50,1486039800,10678.22,4.67,39.51,,,,
2/2/2017 12:55,1486040100,10258.59,4.48,39,,,,
2/2/2017 13:00,1486040400,11721.71,4.59,38.09,,,,
2/2/2017 13:05,1486040700,12675.62,5.05,37.76,,,,
2/2/2017 13:10,1486041000,14797.1,5,36.44,,,,
2/2/2017 13:15,1486041300,13658.05,5.16,36.82,,,,
2/2/2017 13:20,1486041600,16426.05,5,34.17,,,,
2/2/2017 13:25,1486041900,17324.59,5.17,34.64,,,,
2/2/2017 13:30,1486042200,14896.9,4.86,36.37,,,,
2/2/2017 13:35,1486042500,13344.19,5.21,37.57,,,,
2/2/2017 13:40,1486042800,15209.71,5.52,34.95,,,,
2/2/2017 13:45,1486043100,14496.38,4.22,33.14,,,,
2/2/2017 13:50,1486043400,15574.48,4.17,32.99,,,,
2/2/2017 13:55,1486043700,14745.66,4.21,33.19,,,,
2/2/2017 14:00,1486044000,13837.98,4.17,34.32,,,,
2/2/2017 14:05,1486044300,14288.34,4.03,34.36,,,,
2/2/2017 14:10,1486044600,11641.6,3.72,36.56,,,,
2/2/2017 14:15,1486044900,11836.5,4.1,36.82,,,,
2/2/2017 14:20,1486045200,13302.67,4.22,36.25,,,,
2/2/2017 14:25,1486045500,14199.24,4.66,37.63,,,,
2/2/2017 14:30,1486045800,13797.07,4.79,38.8,,,,
2/2/2017 14:35,1486046100,12945.1,4.26,39.23,,,,
2/2/2017 14:40,1486046400,12428,4.5,40.08,,,,
2/2/2017 14:45,1486046700,12232.53,4.95,40.6,,,,
2/2/2017 14:50,1486047000,11258.98,3.91,38.84,,,,
2/2/2017 14:55,1486047300,10896.36,3.98,39.93,,,,
2/2/2017 15:00,1486047600,10438.21,3.95,40.94,,,,
2/2/2017 15:05,1486047900,10575.16,3.79,40.35,,,,
2/2/2017 15:10,1486048200,11126.26,3.69,39.76,,,,
2/2/2017 15:15,1486048500,11340.6,3.03,36.22,,,,
2/2/2017 15:20,1486048800,12684.84,2.72,33.83,,,,
2/2/2017 15:25,1486049100,13880.26,2.71,33.09,,,,
2/2/2017 15:30,1486049400,17189.36,3.47,33.72,,,,
2/2/2017 15:35,1486049700,18986.29,2.93,32.01,,,,
2/2/2017 15:40,1486050000,17392.26,3.22,33.57,,,,
2/2/2017 15:45,1486050300,17621.31,3.48,34.19,,,,
2/2/2017 15:50,1486050600,15667.91,3.21,34.2,,,,
2/2/2017 15:55,1486050900,14175,2.9,34.5,,,,
2/2/2017 16:00,1486051200,13648.69,2.52,33.99,,,,
2/2/2017 16:05,1486051500,13514.45,2.48,33.96,,,,
2/2/2017 16:10,1486051800,14554.45,4.03,34.89,,,,
2/2/2017 16:15,1486052100,16235.74,3.02,35.73,,,,
2/2/2017 16:20,1486052400,17271.81,3.17,35.78,,,,
2/2/2017 16:25,1486052700,16397.9,3.79,36.55,,,,
2/2/2017 16:30,1486053000,12765.67,2.59,36.09,,,,
2/2/2017 16:35,1486053300,13341.55,2.59,36.94,,,,
2/2/2017 16:40,1486053600,14708.81,3.33,37.42,,,,
2/2/2017 16:45,1486053900,16262.9,4.48,38.67,,,,
2/2/2017 16:50,1486054200,14820.78,3.83,39.85,,,,
2/2/2017 16:55,1486054500,16135.17,4.69,39.71,,,,
2/2/2017 17:00,1486054800,15574.57,3.26,40.11,,,,
2/2/2017 17:05,1486055100,15731.74,3.52,40.33,,,,
2/2/2017 17:10,1486055400,15898.55,4.09,41.26,,,,
2/2/2017 17:15,1486055700,17766.21,4.84,41.41,,,,
2/2/2017 17:20,1486056000,19310.5,5.93,41.3,,,,
2/2/2017 17:25,1486056300,18970.28,4.93,38.55,,,,
2/2/2017 17:30,1486056600,15113,3.93,37.77,,,,
2/2/2017 17:35,1486056900,14783.22,3.86,35.55,,,,
2/2/2017 17:40,1486057200,20226.09,4.19,28.87,,,,
2/2/2017 17:45,1486057500,22416.5,3.59,27.98,,,,
2/2/2017 17:50,1486057800,19831.81,3.47,27.27,,,,
2/2/2017 17:55,1486058100,20964.93,3.57,27.92,,,,
2/2/2017 18:00,1486058400,18784.79,5.76,37.57,,,,
2/2/2017 18:05,1486058700,15276.64,3.67,34.21,,,,
2/2/2017 18:10,1486059000,18924.62,4.14,33.62,,,,
2/2/2017 18:15,1486059300,18397.22,4.41,34.15,,,,
2/2/2017 18:20,1486059600,18396.38,4.05,32.55,,,,
2/2/2017 18:25,1486059900,19266.67,5.14,34.03,,,,
2/2/2017 18:30,1486060200,16667.84,7.4,40.13,,,,
2/2/2017 18:35,1486060500,12140.79,4.48,41.85,,,,
2/2/2017 18:40,1486060800,11583.5,3.76,42.67,,,,
2/2/2017 18:45,1486061100,17154.83,4.34,39.85,,,,
2/2/2017 18:50,1486061400,12779.95,3.48,41.18,,,,
2/2/2017 18:55,1486061700,11461.84,3.59,41.14,,,,
2/2/2017 19:00,1486062000,12051.26,3.81,41.12,,,,
2/2/2017 19:05,1486062300,14799.34,5,39.22,,,,
2/2/2017 19:10,1486062600,13342.29,3.9,38.79,,,,
2/2/2017 19:15,1486062900,15494.02,4.52,37.88,,,,
2/2/2017 19:20,1486063200,15869.05,5.36,36.68,,,,
2/2/2017 19:25,1486063500,15175.38,4.43,38.07,,,,
2/2/2017 19:30,1486063800,13629.84,3.86,38.52,,,,
2/2/2017 19:35,1486064100,11279.5,3.31,38.57,,,,
2/2/2017 19:40,1486064400,10749.02,2.86,37.52,,,,
2/2/2017 19:45,1486064700,11849.53,3.33,38.06,,,,
2/2/2017 19:50,1486065000,10359.55,3.4,40.32,,,,
2/2/2017 19:55,1486065300,11655.1,3.33,38.96,,,,
2/2/2017 20:00,1486065600,12072.47,3.83,38.04,,,,
2/2/2017 20:05,1486065900,13627,4.33,37.95,,,,
2/2/2017 20:10,1486066200,13520.12,4.36,39.04,,,,
2/2/2017 20:15,1486066500,16440.97,4.83,38.24,,,,
2/2/2017 20:20,1486066800,21193.76,6.52,38.09,,,,
2/2/2017 20:25,1486067100,20161.78,6.53,37.79,,,,
2/2/2017 20:30,1486067400,22850.47,7.91,39.28,,,,
2/2/2017 20:35,1486067700,17788.02,5.26,37.18,,,,
2/2/2017 20:40,1486068000,16420.22,5.26,39.92,,,,
2/2/2017 20:45,1486068300,12711.91,4.59,42.36,,,,
2/2/2017 20:50,1486068600,12354.02,4.38,43.75,,,,
2/2/2017 20:55,1486068900,13641.12,5.52,45.16,,,,
2/2/2017 21:00,1486069200,14080.48,5.47,47,,,,
2/2/2017 21:05,1486069500,14057.97,5.33,45.38,,,,
2/2/2017 21:10,1486069800,15132.84,6.02,44.57,,,,
2/2/2017 21:15,1486070100,14623.86,5.48,44.65,,,,
2/2/2017 21:20,1486070400,14372.1,5.48,43.85,,,,
2/2/2017 21:25,1486070700,14359.62,5.66,45.62,,,,
2/2/2017 21:30,1486071000,13045.93,5.07,46.98,,,,
2/2/2017 21:35,1486071300,12188.88,4.57,45.16,,,,
2/2/2017 21:40,1486071600,13834.36,5.34,45.89,,,,
2/2/2017 21:45,1486071900,16041.33,6.52,46.92,,,,
2/2/2017 21:50,1486072200,21253.78,7.28,43.09,,,,
2/2/2017 21:55,1486072500,17554.36,5.5,41.89,,,,
2/2/2017 22:00,1486072800,14462.19,5.36,45.36,,,,
2/2/2017 22:05,1486073100,9585.74,3.38,43.39,,,,
2/2/2017 22:10,1486073400,6556.05,2.47,43.15,,,,
2/2/2017 22:15,1486073700,4173.07,1.76,44.69,,,,
2/2/2017 22:20,1486074000,6214.79,2.48,43.06,,,,
2/2/2017 22:25,1486074300,5926.57,2.84,44.01,,,,
2/2/2017 22:30,1486074600,5730.17,2.48,43.3,,,,
2/2/2017 22:35,1486074900,5593.24,2.59,44.24,,,,
2/2/2017 22:40,1486075200,6391.57,3.14,43.55,,,,
2/2/2017 22:45,1486075500,5746.98,3.34,47.38,,,,
2/2/2017 22:50,1486075800,5954.48,2.78,43.76,,,,
2/2/2017 22:55,1486076100,5482.28,2.5,43.82,,,,
2/2/2017 23:00,1486076400,5491.4,2.59,45.34,,,,
2/2/2017 23:05,1486076700,6598.09,3.03,44.59,,,,
2/2/2017 23:10,1486077000,8212.91,4.45,44.57,,,,
2/2/2017 23:15,1486077300,8425.93,5.5,48.48,,,,
2/2/2017 23:20,1486077600,9777.19,5.53,49.55,,,,
2/2/2017 23:25,1486077900,10187.86,6.71,52.57,,,,
2/2/2017 23:30,1486078200,11119.86,6.48,49.67,,,,
2/2/2017 23:35,1486078500,10752.55,5.67,46.84,,,,
2/2/2017 23:40,1486078800,9586.81,5.41,46.96,,,,
2/2/2017 23:45,1486079100,12271.19,7.45,47.92,,,,
2/2/2017 23:50,1486079400,10113.09,5.07,43.29,,,,
2/2/2017 23:55,1486079700,10166.19,4.84,42.73,,,,
2/3/2017 0:00,1486080000,10247.52,4.57,42.13,,,,
2/3/2017 0:05,1486080300,13080.47,6.48,42.62,,,,
2/3/2017 0:10,1486080600,13343.02,6.05,41.32,,,,
2/3/2017 0:15,1486080900,13905.64,6.16,40.56,,,,
2/3/2017 0:20,1486081200,12185.57,6.31,43.55,,,,
2/3/2017 0:25,1486081500,11276.57,6.16,45.86,,,,
2/3/2017 0:30,1486081800,14868.88,8.05,42.76,,,,
2/3/2017 0:35,1486082100,17413.64,10.91,45.72,,,,
2/3/2017 0:40,1486082400,18102.09,10.03,44.52,,,,
2/3/2017 0:45,1486082700,17964.28,8.97,43.17,,,,
2/3/2017 0:50,1486083000,17699.09,7.26,40.09,,,,
2/3/2017 0:55,1486083300,21047.81,12.28,42.84,,,,
2/3/2017 1:00,1486083600,19543.24,8.78,42.59,,,,
2/3/2017 1:05,1486083900,19442.52,9.47,42.95,,,,
2/3/2017 1:10,1486084200,19120.86,9.71,44.08,,,,
2/3/2017 1:15,1486084500,18042.74,9.14,47.36,,,,
2/3/2017 1:20,1486084800,17276.28,8.79,47.9,,,,
2/3/2017 1:25,1486085100,17147.64,8.86,47.77,,,,
2/3/2017 1:30,1486085400,17148.52,9.34,48.72,,,,
2/3/2017 1:35,1486085700,17478.36,9.74,48.93,,,,
2/3/2017 1:40,1486086000,17540.03,9.72,48.84,,,,
2/3/2017 1:45,1486086300,18487.26,10.1,49.37,,,,
2/3/2017 1:50,1486086600,16710.83,8,47.92,,,,
2/3/2017 1:55,1486086900,15099.26,6.43,46.16,,,,
2/3/2017 2:00,1486087200,15040.6,5.6,43.5,,,,
2/3/2017 2:05,1486087500,14659.26,5.71,44.09,,,,
2/3/2017 2:10,1486087800,14523.05,5.69,44.19,,,,
2/3/2017 2:15,1486088100,14370.07,5.62,44.8,,,,
2/3/2017 2:20,1486088400,13573.98,5.79,46.07,,,,
2/3/2017 2:25,1486088700,13251.86,5.74,46.48,,,,
2/3/2017 2:30,1486089000,12970.95,5.64,46.97,,,,
2/3/2017 2:35,1486089300,12811.84,5.88,47.52,,,,
2/3/2017 2:40,1486089600,12719.09,5.86,48.38,,,,
2/3/2017 2:45,1486089900,12586.26,5.97,49.02,,,,
2/3/2017 2:50,1486090200,12447.67,6.33,50.06,,,,
2/3/2017 2:55,1486090500,12220.62,6.34,50.43,,,,
2/3/2017 3:00,1486090800,12081.86,6.76,51.38,,,,
2/3/2017 3:05,1486091100,11610.43,6.72,52.82,,,,
2/3/2017 3:10,1486091400,11549.76,6.76,53.89,,,,
2/3/2017 3:15,1486091700,11312.38,6.69,53.59,,,,
2/3/2017 3:20,1486092000,11176.22,6.6,53.76,,,,
2/3/2017 3:25,1486092300,10801.17,6.26,53.88,,,,
2/3/2017 3:30,1486092600,10611.14,6.36,53.67,,,,
2/3/2017 3:35,1486092900,10261.4,6.45,55.22,,,,
2/3/2017 3:40,1486093200,9975.55,6.03,53.9,,,,
2/3/2017 3:45,1486093500,9531.9,6,54.64,,,,
2/3/2017 3:50,1486093800,8753.24,5.53,54.8,,,,
2/3/2017 3:55,1486094100,7664.02,5.05,54.75,,,,
2/3/2017 4:00,1486094400,7783.66,4.69,53.99,,,,
2/3/2017 4:05,1486094700,7368.62,4.71,54.71,,,,
2/3/2017 4:10,1486095000,7590.84,4.72,53.78,,,,
2/3/2017 4:15,1486095300,7865.02,4.88,54.06,,,,
2/3/2017 4:20,1486095600,8132.53,4.9,53.72,,,,
2/3/2017 4:25,1486095900,8648.28,5.45,54.5,,,,
2/3/2017 4:30,1486096200,8876.72,5.48,53.93,,,,
2/3/2017 4:35,1486096500,9142.72,5.81,54.27,,,,
2/3/2017 4:40,1486096800,9475.86,5.72,54.18,,,,
2/3/2017 4:45,1486097100,9974.31,6.09,54.3,,,,
2/3/2017 4:50,1486097400,8301.31,5.21,53.13,,,,
2/3/2017 4:55,1486097700,8132.31,5.34,51.69,,,,
2/3/2017 5:00,1486098000,8178.53,4.66,49.55,,,,
2/3/2017 5:05,1486098300,8208.12,4.78,49.59,,,,
2/3/2017 5:10,1486098600,8670.02,4.53,47.78,,,,
2/3/2017 5:15,1486098900,8908.31,4.55,47.38,,,,
