File generated on 14-Jun-2017 11:31:24, Level:1, Processing Version: 1.0,,,,,,
Time(UTC), UnixTime(UTC), scat450 Mean (Mm-1), scat525 Mean (Mm-1), scat635 Mean (Mm-1), bscat450 Mean (Mm-1), bscat525 Mean (Mm-1), bscat635 Mean (Mm-1), RH Mean (prct)
1/12/2017 8:35,1484210100,67.5,53.1,39.18,11.98,9.2,7.46,52.2
1/12/2017 8:40,1484210400,66.58,52.47,38.81,11.86,9.13,7.4,52.11
1/12/2017 8:45,1484210700,65.67,51.8,38.46,11.77,9.04,7.25,52.36
1/12/2017 8:50,1484211000,65.25,51.5,38.24,11.69,8.97,7.15,52.37
1/12/2017 8:55,1484211300,65.68,51.88,38.41,11.77,9.05,7.21,52.13
1/12/2017 9:00,1484211600,65.63,51.85,38.37,11.79,9.04,7.19,52.05
1/12/2017 9:05,1484211900,65.28,51.55,38.09,11.72,8.97,7.15,52.01
1/12/2017 9:10,1484212200,65.02,51.35,37.87,11.64,8.93,6.99,51.78
1/12/2017 9:15,1484212500,65.03,51.33,37.84,11.62,8.91,7.12,51.66
1/12/2017 9:20,1484212800,64.95,51.26,37.72,11.59,8.88,6.91,52.06
1/12/2017 9:25,1484213100,64.76,51.14,37.6,11.55,8.81,6.83,52.26
1/12/2017 9:30,1484213400,64.76,51.12,37.6,11.54,8.78,6.92,52.39
1/12/2017 9:35,1484213700,64.94,51.23,37.71,11.54,8.8,7.03,52.81
1/12/2017 9:40,1484214000,65.16,51.43,37.86,11.57,8.81,7.15,52.87
1/12/2017 9:45,1484214300,65.09,51.41,37.86,11.55,8.78,7.18,52.76
1/12/2017 9:50,1484214600,58.8,46.43,36.58,11.47,8.71,7.09,53.04
1/12/2017 9:55,1484214900,37.4,28.92,21.66,9.73,7.55,6.88,53.04
1/12/2017 10:00,1484215200,32.49,24.99,17.95,7.96,5.23,5.34,52.77
1/12/2017 10:05,1484215500,30.64,23.39,16.94,7.74,4.84,4.1,53.01
1/12/2017 10:10,1484215800,29.32,22.32,16.27,7.58,4.76,3.86,52.88
1/12/2017 10:15,1484216100,28.45,21.73,16.05,7.5,4.77,3.9,52.97
1/12/2017 10:20,1484216400,27.25,20.81,15.48,7.34,4.68,3.81,52.8
1/12/2017 10:25,1484216700,26.13,19.94,14.83,7.23,4.58,3.7,52.52
1/12/2017 10:30,1484217000,25.28,19.24,14.28,7.09,4.47,3.59,52.34
1/12/2017 10:35,1484217300,24.69,18.72,13.93,7,4.37,3.56,52.48
1/12/2017 10:40,1484217600,24.19,18.33,13.65,6.92,4.33,3.52,52.17
1/12/2017 10:45,1484217900,23.7,17.94,13.39,6.83,4.31,3.46,52.03
1/12/2017 10:50,1484218200,23.25,17.56,13.06,6.81,4.26,3.4,51.79
1/12/2017 10:55,1484218500,22.77,17.2,12.74,6.77,4.23,3.35,51.8
1/12/2017 11:00,1484218800,22.42,16.88,12.51,6.73,4.18,3.31,52.12
1/12/2017 11:05,1484219100,22.22,16.69,12.36,6.71,4.14,3.31,51.65
1/12/2017 11:10,1484219400,22.06,16.57,12.31,6.71,4.14,3.29,51.87
1/12/2017 11:15,1484219700,21.83,16.4,12.18,6.69,4.12,3.24,51.53
1/12/2017 11:20,1484220000,21.56,16.2,12.05,6.66,4.09,3.21,51.53
1/12/2017 11:25,1484220300,21.33,16.02,11.93,6.62,4.05,3.17,51.49
1/12/2017 11:30,1484220600,21.14,15.84,11.81,6.59,4.03,3.17,51.46
1/12/2017 11:35,1484220900,20.92,15.66,11.72,6.56,4.02,3.17,51.53
1/12/2017 11:40,1484221200,20.75,15.53,11.62,6.52,4.01,3.15,51.37
1/12/2017 11:45,1484221500,20.59,15.4,11.56,6.5,4.02,3.15,51.41
1/12/2017 11:50,1484221800,20.44,15.29,11.48,6.47,3.99,3.15,51.72
1/12/2017 11:55,1484222100,20.44,15.28,11.51,6.47,3.98,3.16,51.67
1/12/2017 12:00,1484222400,20.65,15.46,11.64,6.48,3.99,3.18,51.39
1/12/2017 12:05,1484222700,20.93,15.69,11.81,6.5,4,3.2,51.34
1/12/2017 12:10,1484223000,21.2,15.94,11.94,6.53,4.03,3.22,50.94
1/12/2017 12:15,1484223300,21.54,16.18,12.1,6.54,4.04,3.23,50.81
1/12/2017 12:20,1484223600,22.13,16.56,12.27,6.57,4.06,3.25,50.3
1/12/2017 12:25,1484223900,24.99,18.7,12.42,6.59,4.03,3.26,49.6
1/12/2017 12:30,1484224200,24.92,18.76,12.49,6.6,3.7,3.25,49.41
1/12/2017 12:35,1484224500,24.76,18.54,12.55,6.6,3.65,3.22,48.86
1/12/2017 12:40,1484224800,24.4,18.19,12.56,6.57,3.62,3.21,48.61
1/12/2017 12:45,1484225100,24.88,18.55,12.69,6.58,3.85,3.24,49.18
1/12/2017 12:50,1484225400,25.85,19.33,14.62,6.62,3.99,3.3,48.91
1/12/2017 12:55,1484225700,38.64,29.81,23.28,6.7,4.2,3.45,49.16
1/12/2017 13:00,1484226000,48.62,38.42,27.74,7.37,4.55,3.81,49.24
1/12/2017 13:05,1484226300,49.72,39.05,28.19,8.3,5.3,4.85,49.46
1/12/2017 13:10,1484226600,51.15,40.17,28.95,8.67,5.73,5.08,50.14
1/12/2017 13:15,1484226900,53.66,42.57,30.5,8.96,6.18,5.44,50.21
1/12/2017 13:20,1484227200,48.96,38.52,27.62,8.95,6.22,5.17,49.53
1/12/2017 13:25,1484227500,28.43,21.82,16.11,8.43,5.85,3.56,48.34
1/12/2017 13:30,1484227800,27.92,21.06,15.06,7.3,5.59,3.3,49.24
1/12/2017 13:35,1484228100,25.51,19.74,14.13,6.83,5.42,3.26,48.42
1/12/2017 13:40,1484228400,8.81,6.49,5.39,6.09,4.02,2.81,46.6
1/12/2017 13:45,1484228700,7.02,4.58,3.97,5.67,2.81,2.54,46.41
1/12/2017 13:50,1484229000,6.66,4.26,3.45,5.42,2.47,2.35,46.06
1/12/2017 13:55,1484229300,6.14,3.81,3.18,5.24,2.35,2.23,46.2
1/12/2017 14:00,1484229600,5.77,3.7,3.13,5.1,2.24,2.08,46.06
1/12/2017 14:05,1484229900,5.57,3.68,3.11,4.97,2.08,1.96,46.09
1/12/2017 14:10,1484230200,5.44,3.61,3.05,4.89,1.98,1.86,46.61
1/12/2017 14:15,1484230500,5.42,3.63,3.04,4.83,1.95,1.79,47.37
1/12/2017 14:20,1484230800,5.34,3.6,3,4.79,1.88,1.73,47.1
1/12/2017 14:25,1484231100,5.24,3.54,2.96,4.74,1.84,1.65,46.55
1/12/2017 14:30,1484231400,5.15,3.38,2.85,4.67,1.83,1.6,46.5
1/12/2017 14:35,1484231700,5.05,3.27,2.79,4.27,1.82,1.58,47.36
1/12/2017 14:40,1484232000,5.09,3.31,2.83,4.12,1.81,1.53,47.92
1/12/2017 14:45,1484232300,5.16,3.38,2.88,4.15,1.81,1.5,47.52
1/12/2017 14:50,1484232600,5.34,3.52,2.97,4.23,1.86,1.47,48.04
1/12/2017 14:55,1484232900,5.6,3.77,3.13,4.22,2.07,1.46,48.9
1/12/2017 15:00,1484233200,7.47,5.56,3.58,4.34,2.31,1.44,49.18
1/12/2017 15:05,1484233500,9.4,7,4.88,4.46,2.31,1.44,49.64
1/12/2017 15:10,1484233800,8.88,6.56,5,4.51,2.21,1.45,49.84
1/12/2017 15:15,1484234100,7.87,5.7,4.45,4.49,2.13,1.44,50
1/12/2017 15:20,1484234400,7.17,5.12,3.95,4.47,2.04,1.42,49.64
1/12/2017 15:25,1484234700,6.58,4.64,3.56,4.42,1.94,1.37,49.01
1/12/2017 15:30,1484235000,6.34,4.38,3.42,4.41,1.89,1.34,48.86
1/12/2017 15:35,1484235300,6.29,4.33,3.48,4.51,1.89,1.34,48.62
1/12/2017 15:40,1484235600,6.47,4.5,3.61,4.68,1.91,1.34,48.92
1/12/2017 15:45,1484235900,6.47,4.47,3.57,4.62,1.91,1.31,48.23
1/12/2017 15:50,1484236200,7.06,5.17,4.19,4.6,1.93,1.3,48.7
1/12/2017 15:55,1484236500,7.86,6.16,5.34,4.77,2,1.41,48.51
1/12/2017 16:00,1484236800,5.21,4.51,3.89,4.69,2.01,1.42,48.18
1/12/2017 16:05,1484237100,8.59,7.46,6.58,5.74,2.2,2.22,47.98
1/12/2017 16:10,1484237400,10.14,8.51,7.19,5.43,2.41,2.28,46.88
1/12/2017 16:15,1484237700,9.74,8.35,6.27,5.28,2.6,2.19,47.12
1/12/2017 16:20,1484238000,12.17,10.92,8.07,5.35,2.81,2.29,46.56
1/12/2017 16:25,1484238300,11.58,9.37,6.69,5.31,2.89,2.28,46.6
1/12/2017 16:30,1484238600,10.81,8.32,6.28,5.28,2.9,2.28,46.15
1/12/2017 16:35,1484238900,9.48,7.15,5.33,5.2,2.79,2.19,46.09
1/12/2017 16:40,1484239200,8.55,6.28,4.72,5.11,2.65,2.06,45.86
1/12/2017 16:45,1484239500,8.07,5.84,4.45,4.61,2.6,1.99,45.66
1/12/2017 16:50,1484239800,7.73,5.58,4.3,4.62,2.56,1.94,45.43
1/12/2017 16:55,1484240100,7.41,5.34,4.15,4.55,2.52,1.87,45.02
1/12/2017 17:00,1484240400,7.12,5.08,3.94,4.48,2.48,1.82,44.93
1/12/2017 17:05,1484240700,6.83,4.84,3.76,4.44,2.44,1.77,44.92
1/12/2017 17:10,1484241000,6.59,4.63,3.57,4.38,2.38,1.73,44.51
1/12/2017 17:15,1484241300,6.4,4.48,3.45,4.46,2.35,1.7,44.21
1/12/2017 17:20,1484241600,6.24,4.38,3.38,4.49,2.34,1.7,44.25
1/12/2017 17:25,1484241900,6.15,4.3,3.34,4.49,2.32,1.67,43.51
1/12/2017 17:30,1484242200,6.13,4.27,3.36,4.4,2.3,1.65,43.16
1/12/2017 17:35,1484242500,6.1,4.24,3.34,4.29,2.29,1.62,42.9
1/12/2017 17:40,1484242800,5.99,4.15,3.3,4.21,2.27,1.61,42.73
1/12/2017 17:45,1484243100,5.83,4.02,3.22,4.06,2.23,1.59,42.7
1/12/2017 17:50,1484243400,5.7,3.91,3.13,3.72,2.2,1.57,42.64
1/12/2017 17:55,1484243700,5.48,3.75,3.04,-3.18,2.17,1.52,42.56
1/12/2017 18:00,1484244000,5.43,3.71,3,2.13,2.16,1.5,42.88
1/12/2017 18:05,1484244300,5.33,3.63,2.95,3.77,2.13,1.46,42.91
1/12/2017 18:10,1484244600,5.23,3.53,2.9,3.96,2.1,1.42,43.33
1/12/2017 18:15,1484244900,5.17,3.48,2.88,3.97,2.09,1.42,43.36
1/12/2017 18:20,1484245200,5.2,3.52,2.94,4.1,2.08,1.42,43.46
1/12/2017 18:25,1484245500,5.34,3.62,3.04,4.29,2.08,1.39,43.5
1/12/2017 18:30,1484245800,5.53,3.78,3.18,4.36,2.08,1.38,43.83
1/12/2017 18:35,1484246100,7.05,5.28,5.87,4.39,2.1,1.39,44.15
1/12/2017 18:40,1484246400,13.77,11.1,10.04,4.53,2.17,1.47,44.47
1/12/2017 18:45,1484246700,17.45,14.19,11.53,4.67,2.26,1.54,44.48
1/12/2017 18:50,1484247000,16.98,13.64,11.18,4.78,2.94,1.6,44.7
1/12/2017 18:55,1484247300,15.25,12.11,9.99,4.82,2.81,1.67,44.65
1/12/2017 19:00,1484247600,14.17,11.06,8.02,4.83,2.58,1.65,44.61
1/12/2017 19:05,1484247900,13.5,10.44,7.42,4.84,2.49,1.62,44.94
1/12/2017 19:10,1484248200,13.05,10.06,7.18,4.83,2.48,1.62,45.39
1/12/2017 19:15,1484248500,12.67,9.75,6.92,4.82,2.48,1.56,45.46
1/12/2017 19:20,1484248800,12.29,9.46,6.87,4.82,2.39,1.64,45.74
1/12/2017 19:25,1484249100,12.17,9.31,6.92,4.83,2.38,1.65,45.73
1/12/2017 19:30,1484249400,12.25,9.4,7.13,4.86,2.41,1.67,46.08
1/12/2017 19:35,1484249700,12.48,9.61,7.43,4.91,2.43,1.7,46.36
1/12/2017 19:40,1484250000,12.56,9.64,7.58,4.95,2.48,1.73,46.17
1/12/2017 19:45,1484250300,12.69,9.74,7.78,4.99,2.53,1.75,46.54
1/12/2017 19:50,1484250600,12.9,9.93,9.2,5.04,2.56,1.8,46.67
1/12/2017 19:55,1484250900,12.91,9.91,8.62,5.06,2.57,1.82,46.56
1/12/2017 20:00,1484251200,12.82,9.87,8.14,5.05,2.56,1.81,46.53
1/12/2017 20:05,1484251500,12.72,9.8,7.97,5.03,2.56,1.8,46.59
1/12/2017 20:10,1484251800,12.67,9.75,7.98,5.03,2.57,1.81,46.91
1/12/2017 20:15,1484252100,12.66,9.72,7.99,5.04,2.58,1.81,46.81
1/12/2017 20:20,1484252400,12.66,9.71,7.99,5.05,2.59,1.81,46.58
1/12/2017 20:25,1484252700,12.62,9.69,7.94,5.07,2.58,1.8,46.44
1/12/2017 20:30,1484253000,12.56,9.63,7.89,5.07,2.56,1.81,46.76
1/12/2017 20:35,1484253300,12.54,9.61,7.89,5.08,2.57,1.8,46.92
1/12/2017 20:40,1484253600,12.54,9.6,7.92,5.09,2.58,1.79,47.1
1/12/2017 20:45,1484253900,12.59,9.65,8.03,5.09,2.59,1.81,47.18
1/12/2017 20:50,1484254200,12.7,9.73,8.15,5.1,2.59,1.82,47.31
1/12/2017 20:55,1484254500,12.57,9.65,8.12,5.08,2.58,1.82,47.27
1/12/2017 21:00,1484254800,9.11,8.21,7.92,5.06,2.54,1.79,47.14
1/12/2017 21:05,1484255100,7.11,5.5,5.19,5,2.5,1.75,46.82
1/12/2017 21:10,1484255400,6.89,5.22,4.64,4.95,2.46,1.71,47.13
1/12/2017 21:15,1484255700,6.57,4.87,4.27,4.89,2.4,1.59,47.32
1/12/2017 21:20,1484256000,6.45,4.84,4.28,4.83,2.37,1.5,47.1
1/12/2017 21:25,1484256300,6.49,4.9,4.37,4.6,2.34,1.42,47.33
1/12/2017 21:30,1484256600,6.29,4.68,4.19,4.42,2.3,1.24,47.33
1/12/2017 21:35,1484256900,6.08,4.47,4.07,4.17,2.26,1.21,47.16
1/12/2017 21:40,1484257200,6.15,4.54,4.17,4.11,2.24,1.27,47.49
1/12/2017 21:45,1484257500,6.16,4.59,4.21,4.03,2.22,1.26,48.11
1/12/2017 21:50,1484257800,6.1,4.52,4.17,4.49,2.17,1.21,48.17
1/12/2017 21:55,1484258100,5.99,4.43,4.05,4.15,2.12,1.19,48.22
1/12/2017 22:00,1484258400,5.92,4.36,3.92,4.07,2.07,1.13,48.55
1/12/2017 22:05,1484258700,5.93,4.34,3.87,4.12,2.04,1.11,48.49
1/12/2017 22:10,1484259000,5.9,4.28,3.78,4.12,2,1.11,48.36
1/12/2017 22:15,1484259300,5.79,4.19,3.68,4.09,1.95,1.08,48.71
1/12/2017 22:20,1484259600,5.73,4.14,3.62,4.06,1.93,1.04,48.69
1/12/2017 22:25,1484259900,5.72,4.13,3.59,4.09,1.9,1.04,48.77
1/12/2017 22:30,1484260200,5.66,4.08,3.54,4.1,1.88,1.04,48.74
1/12/2017 22:35,1484260500,5.62,4,3.49,4.13,1.88,1.03,48.55
1/12/2017 22:40,1484260800,5.58,3.93,3.46,4.14,1.89,1.03,48.2
1/12/2017 22:45,1484261100,5.55,3.9,3.43,4.29,1.89,1.04,48.42
1/12/2017 22:50,1484261400,5.57,3.9,3.43,4.21,1.87,1.03,48.36
1/12/2017 22:55,1484261700,5.67,3.97,3.47,4.18,1.86,1.06,48.26
1/12/2017 23:00,1484262000,7.35,4.43,3.55,4.3,1.86,1.06,48.61
1/12/2017 23:05,1484262300,10.27,6.72,3.66,4.38,1.88,1.09,48.59
1/12/2017 23:10,1484262600,12.72,9.47,6.85,4.56,2.06,1.29,48.6
1/12/2017 23:15,1484262900,16.64,11.42,8.24,5.16,2.83,1.91,48.83
1/12/2017 23:20,1484263200,12.34,8.72,7.16,4.62,2.84,1.91,48.13
1/12/2017 23:25,1484263500,11.88,8.49,6.77,4.66,2.63,1.76,48.03
1/12/2017 23:30,1484263800,12.41,8.84,6.75,4.77,2.58,1.77,48.28
1/12/2017 23:35,1484264100,12.1,8.57,6.51,4.75,2.48,1.69,47.9
1/12/2017 23:40,1484264400,11.5,8.13,5.96,4.67,2.4,1.61,47.78
1/12/2017 23:45,1484264700,11.06,7.84,5.45,4.63,2.33,1.57,47.62
1/12/2017 23:50,1484265000,10.72,7.64,5.51,4.61,2.27,1.51,46.96
1/12/2017 23:55,1484265300,10.55,7.56,5.67,4.61,2.23,1.52,47.35
1/13/2017 0:00,1484265600,10.43,7.51,5.78,4.62,2.24,1.52,47.26
1/13/2017 0:05,1484265900,10.47,7.61,6,4.65,2.25,1.54,47.08
1/13/2017 0:10,1484266200,10.49,7.65,6.15,4.7,2.27,1.53,47.34
1/13/2017 0:15,1484266500,10.4,7.58,6.14,4.7,2.25,1.49,46.83
1/13/2017 0:20,1484266800,10.35,7.6,6.14,4.7,2.24,1.48,46.97
1/13/2017 0:25,1484267100,10.34,7.62,6.17,4.71,2.26,1.49,47.19
1/13/2017 0:30,1484267400,10.32,7.63,6.21,4.7,2.26,1.48,46.99
1/13/2017 0:35,1484267700,10.31,7.64,6.23,4.7,2.25,1.48,47.4
1/13/2017 0:40,1484268000,10.31,7.69,6.26,4.72,2.27,1.48,47
1/13/2017 0:45,1484268300,10.32,7.73,6.33,4.73,2.28,1.48,47.31
1/13/2017 0:50,1484268600,10.23,7.7,6.35,4.72,2.27,1.47,47.46
1/13/2017 0:55,1484268900,10.18,7.67,6.33,4.72,2.28,1.48,46.71
1/13/2017 1:00,1484269200,10.1,7.63,6.31,4.7,2.29,1.46,46.9
1/13/2017 1:05,1484269500,10,7.56,6.27,4.7,2.27,1.45,46.56
1/13/2017 1:10,1484269800,9.91,7.51,6.23,4.69,2.27,1.43,46.46
1/13/2017 1:15,1484270100,9.84,7.46,6.21,4.68,2.27,1.4,46.74
1/13/2017 1:20,1484270400,9.74,7.4,6.22,4.67,2.25,1.4,46.28
1/13/2017 1:25,1484270700,9.67,7.39,6.23,4.67,2.23,1.4,46.36
1/13/2017 1:30,1484271000,9.63,7.36,6.24,4.65,2.23,1.4,46.39
1/13/2017 1:35,1484271300,9.6,7.34,6.23,4.64,2.21,1.39,46.13
1/13/2017 1:40,1484271600,9.57,7.32,6.23,4.64,2.2,1.39,46.29
1/13/2017 1:45,1484271900,9.53,7.31,6.23,4.64,2.2,1.4,46.08
1/13/2017 1:50,1484272200,9.51,7.3,6.24,4.63,2.18,1.4,46.19
1/13/2017 1:55,1484272500,9.49,7.3,6.26,4.63,2.17,1.42,46.37
1/13/2017 2:00,1484272800,9.46,7.3,6.27,4.62,2.16,1.4,46.3
1/13/2017 2:05,1484273100,9.46,7.28,6.28,4.62,2.17,1.39,46.71
1/13/2017 2:10,1484273400,9.44,7.26,6.28,4.62,2.17,1.38,46.42
1/13/2017 2:15,1484273700,9.4,7.22,6.28,4.61,2.15,1.37,46.38
1/13/2017 2:20,1484274000,9.33,7.14,6.23,4.58,2.15,1.36,46.47
1/13/2017 2:25,1484274300,9.24,7.09,6.15,4.57,2.12,1.17,46.25
1/13/2017 2:30,1484274600,9.17,7.05,6.1,4.57,2.1,1.26,46.64
1/13/2017 2:35,1484274900,9.14,7.02,6.09,4.58,2.1,1.33,46.54
1/13/2017 2:40,1484275200,9.11,7.01,6.09,4.53,2.1,1.28,46.51
1/13/2017 2:45,1484275500,9.05,6.96,6.08,4.56,2.11,1.3,46.46
1/13/2017 2:50,1484275800,9,6.92,6.06,4.59,2.1,1.27,46.14
1/13/2017 2:55,1484276100,9.03,7.15,6.13,4.64,2.12,1.31,46.45
1/13/2017 3:00,1484276400,9.97,8.66,7.46,4.71,2.14,1.37,46.23
1/13/2017 3:05,1484276700,11.84,9.33,8.4,4.8,2.17,1.43,46.36
1/13/2017 3:10,1484277000,11.87,9.54,8.57,4.85,2.19,1.46,46.38
1/13/2017 3:15,1484277300,11.79,9.46,8.16,4.86,2.21,1.48,46.21
1/13/2017 3:20,1484277600,11.67,9.4,7.94,4.85,2.24,1.49,46.66
1/13/2017 3:25,1484277900,11.74,9.42,8,4.84,2.27,1.5,46.4
1/13/2017 3:30,1484278200,11.85,9.49,8.11,4.83,2.28,1.53,46.55
1/13/2017 3:35,1484278500,11.93,9.54,8.24,4.86,2.29,1.54,46.62
1/13/2017 3:40,1484278800,11.92,9.52,8.3,4.86,2.3,1.53,46.5
1/13/2017 3:45,1484279100,11.81,9.45,8.25,4.85,2.3,1.53,46.96
1/13/2017 3:50,1484279400,11.75,9.38,8.18,4.85,2.3,1.53,46.61
1/13/2017 3:55,1484279700,11.63,9.28,8.1,4.82,2.3,1.53,46.86
1/13/2017 4:00,1484280000,10.91,8.13,7.92,4.81,2.27,1.52,46.84
1/13/2017 4:05,1484280300,8.73,6.5,5.88,4.79,2.24,1.5,46.64
1/13/2017 4:10,1484280600,8.45,6.41,5.38,4.75,2.22,1.47,47.26
1/13/2017 4:15,1484280900,8.42,6.48,5.36,4.72,2.22,1.45,46.84
1/13/2017 4:20,1484281200,8.44,6.58,5.38,4.71,2.21,1.45,47.32
1/13/2017 4:25,1484281500,8.49,6.63,5.38,4.7,2.21,1.44,47.38
1/13/2017 4:30,1484281800,8.63,6.75,5.48,4.69,2.21,1.43,46.98
1/13/2017 4:35,1484282100,8.72,6.85,5.59,4.69,2.21,1.4,47.44
1/13/2017 4:40,1484282400,8.67,6.85,5.61,4.68,2.2,1.37,46.87
1/13/2017 4:45,1484282700,8.63,6.78,5.6,4.67,2.17,1.35,47.08
1/13/2017 4:50,1484283000,8.55,6.72,5.55,4.63,2.16,1.31,46.66
1/13/2017 4:55,1484283300,8.5,6.68,5.5,4.61,2.15,1.29,46.34
1/13/2017 5:00,1484283600,8.49,6.63,5.45,4.59,2.13,1.28,46.52
1/13/2017 5:05,1484283900,8.46,6.57,5.42,4.58,2.12,1.27,46.24
1/13/2017 5:10,1484284200,8.44,6.54,5.41,4.58,2.12,1.27,46.28
1/13/2017 5:15,1484284500,8.45,6.54,5.42,4.59,2.11,1.28,46.42
1/13/2017 5:20,1484284800,8.47,6.55,5.42,4.57,2.09,1.27,46.16
1/13/2017 5:25,1484285100,8.44,6.51,5.36,4.56,2.08,1.24,46.44
1/13/2017 5:30,1484285400,8.37,6.42,5.31,4.54,2.09,1.21,46.14
1/13/2017 5:35,1484285700,8.34,6.37,5.27,4.52,2.08,1.2,46.42
1/13/2017 5:40,1484286000,8.34,6.36,5.26,4.5,2.03,1.2,46.61
1/13/2017 5:45,1484286300,8.38,6.41,5.29,4.5,1.97,1.19,46.61
1/13/2017 5:50,1484286600,10.09,7.03,5.38,4.52,2.19,1.21,47.32
1/13/2017 5:55,1484286900,10.91,7.69,5.46,4.55,2.18,1.32,47.21
1/13/2017 6:00,1484287200,10.26,7.49,5.49,4.56,2.14,1.46,47.54
1/13/2017 6:05,1484287500,10.02,7.47,5.53,4.6,2.15,1.42,47.55
1/13/2017 6:10,1484287800,9.92,7.54,5.55,4.74,2.16,1.34,46.95
1/13/2017 6:15,1484288100,10.04,7.69,5.89,4.8,2.2,1.33,47.5
1/13/2017 6:20,1484288400,9.98,7.67,6.06,4.68,2.19,1.39,47.03
1/13/2017 6:25,1484288700,9.91,7.57,6.14,4.51,2.17,1.38,47.47
1/13/2017 6:30,1484289000,9.83,7.52,6.17,4.56,2.17,1.42,47.44
1/13/2017 6:35,1484289300,9.71,7.43,6.02,4.59,2.17,1.39,47.1
1/13/2017 6:40,1484289600,9.59,7.32,5.94,4.58,2.15,1.35,47.32
1/13/2017 6:45,1484289900,9.52,7.26,5.93,4.6,2.12,1.35,46.78
1/13/2017 6:50,1484290200,9.45,7.22,5.91,4.59,2.1,1.37,46.86
1/13/2017 6:55,1484290500,9.42,7.2,5.93,4.59,2.11,1.38,46.73
1/13/2017 7:00,1484290800,9.34,7.1,5.87,4.57,2.11,1.36,46.42
1/13/2017 7:05,1484291100,9.27,7.04,5.76,4.57,2.09,1.34,46.65
1/13/2017 7:10,1484291400,9.18,6.98,5.69,4.56,2.08,1.33,46.5
1/13/2017 7:15,1484291700,9.11,6.94,5.71,4.56,2.08,1.32,46.47
1/13/2017 7:20,1484292000,9.13,6.92,5.73,4.55,2.08,1.32,46.78
1/13/2017 7:25,1484292300,9.1,6.88,5.74,4.54,2.07,1.32,46.36
1/13/2017 7:30,1484292600,9.11,6.9,5.79,4.55,2.08,1.32,46.54
1/13/2017 7:35,1484292900,9.11,6.91,5.77,4.57,2.08,1.31,46.36
1/13/2017 7:40,1484293200,9.06,6.89,5.76,4.57,2.08,1.3,46.29
1/13/2017 7:45,1484293500,9.07,6.9,5.75,4.58,2.08,1.29,46.64
1/13/2017 7:50,1484293800,9.12,6.96,5.78,4.6,2.09,1.27,46.34
1/13/2017 7:55,1484294100,9.28,7.75,5.85,4.61,2.11,1.29,46.66
1/13/2017 8:00,1484294400,9.4,7.79,5.9,4.61,2.11,1.3,46.63
1/13/2017 8:05,1484294700,9,7.15,5.84,4.6,2.1,1.28,46.45
1/13/2017 8:10,1484295000,8.3,6.72,5.36,4.58,2.09,1.27,46.56
1/13/2017 8:15,1484295300,8.2,6.62,5.21,4.56,2.09,1.28,46.1
1/13/2017 8:20,1484295600,8.26,6.61,5.52,4.56,2.08,1.28,46.25
1/13/2017 8:25,1484295900,8.47,6.68,5.93,4.57,2.1,1.27,46.08
1/13/2017 8:30,1484296200,8.44,6.64,5.75,4.56,2.1,1.29,46.2
1/13/2017 8:35,1484296500,8.32,6.53,5.17,4.54,2.08,1,46.76
1/13/2017 8:40,1484296800,8.27,6.45,4.8,4.51,2.06,1.19,46.61
1/13/2017 8:45,1484297100,8.29,6.44,4.69,4.53,2.05,1.32,47.11
1/13/2017 8:50,1484297400,8.26,6.37,4.54,4.52,2.04,1.27,46.89
1/13/2017 8:55,1484297700,8.28,6.33,4.62,4.51,2.06,1.27,46.76
1/13/2017 9:00,1484298000,8.36,6.32,4.7,4.48,2.07,1.27,47.05
1/13/2017 9:05,1484298300,8.43,6.36,4.83,4.4,2.08,1.28,46.69
1/13/2017 9:10,1484298600,8.47,6.36,4.86,4.4,2.06,1.3,47.24
1/13/2017 9:15,1484298900,8.51,6.39,4.86,4.46,2.05,1.32,47.02
1/13/2017 9:20,1484299200,8.63,6.47,4.96,4.58,2.06,1.35,47.31
1/13/2017 9:25,1484299500,9.4,6.58,5.1,4.68,2.07,1.38,47.99
1/13/2017 9:30,1484299800,10.5,7.28,5.21,4.68,2.08,1.37,47.78
1/13/2017 9:35,1484300100,10.45,7.34,5.3,4.67,2.07,1.39,48.42
1/13/2017 9:40,1484300400,10.39,7.43,5.36,4.65,2.09,1.4,48.08
1/13/2017 9:45,1484300700,10.27,7.39,5.46,4.62,2.11,1.41,48.02
1/13/2017 9:50,1484301000,10.22,7.36,5.59,4.64,2.12,1.42,48.27
1/13/2017 9:55,1484301300,10.09,7.28,5.71,4.67,2.12,1.44,47.96
1/13/2017 10:00,1484301600,10.02,7.28,5.91,4.67,2.13,1.44,47.62
1/13/2017 10:05,1484301900,9.82,7.12,4.82,4.65,2.13,1.42,47.83
1/13/2017 10:10,1484302200,9.44,6.94,4.89,4.63,2.11,1.39,47.87
1/13/2017 10:15,1484302500,9.32,6.92,5.39,4.63,2.1,1.39,48.05
1/13/2017 10:20,1484302800,9.67,6.99,5.84,4.65,2.12,1.43,48.58
1/13/2017 10:25,1484303100,10.04,7.09,6.11,4.66,2.14,1.66,48.43
1/13/2017 10:30,1484303400,10.02,7.1,6.15,4.66,2.14,1.8,48.49
1/13/2017 10:35,1484303700,9.75,7.09,6.13,4.65,2.14,1.65,48.8
1/13/2017 10:40,1484304000,9.51,7.04,6.02,4.64,2.15,1.54,48.53
1/13/2017 10:45,1484304300,7.89,5.88,5.82,4.6,2.15,1.48,48.5
